source_page,extracted_table_index,column_1,column_2,column_3,column_4
12,1,486,Excision of Pilonidal Sinus with closure,21250,25000
12,1,487,Abdomino-Perineal Excision of Rectum,18300,21045
12,1,488,Anterior Resection of rectum,21850,25128
12,1,489,Pull Through Abdominal Resection,17170,19746
12,1,490,Retro Peritoneal Tumor Removal,18000,20700
13,1,491,Radio ablation of varicose veins(RFA Ablation),7225,8500
13,1,492,Laser ablation of Varicose Veins,34000,40000
13,1,493,Laparoscopic Fundoplication,19300,22195
13,1,494,Laparoscopic Splenectomy,25000,28750
13,1,495,Laparoscopic Removal of hydatid cyst,18000,20700
13,1,496,Laparoscopic treatment of Pseudo Pancreatic cyst,18000,20700
13,1,497,Laparoscopic Whipple's operation (Laparoscopic Pancreatico Duodenectomy,20000,23000
13,1,498,Laparoscopic GI bypass operation,22000,25300
13,1,499,Laparoscopic Total Colectomy,25000,28750
13,1,500,Laparoscopic Hemicolectomy,23000,26450
13,1,501,Laparoscopic Anterior Resection (of Intestine/ Rectum),23000,26450
13,1,502,Laparoscopic Cholecystetomy,28050,33000
13,1,503,Laparoscopic Appedicectomy,25500,30000
13,1,504,Laparoscopic Hernia inguinoplasty(including Tacker and Mesh),29750,35000
13,1,505,Laparoscopic ventral Hernia Repair,17500,20125
13,1,506,Laparoscopic Paraumblical Hernia Repair,17500,20125
13,1,507,Laparoscopic Adrenelectomy,12000,13800
13,1,508,Laparoscopic Nephrectomy,22000,25300
13,1,509,Other Major Surgery (DELETED W E F 1/2/2024),DELETED,DELETED
13,1,510,Other Minor Surgery (DELETED W E F 1/2/2024),DELETED,DELETED
13,1,,TREATMENT PROCEDURE ICU/CCU PROCEDURES (SPECIAL CARE CASES),,
13,1,511,Coronary Care with Cardiac Monitoring (Room Rent extra),750,863
13,1,512,Compressed air / piped oxygen /per hour,50,58
13,1,513,Ventilator charges (Per day),531,611
13,1,514,Paediatric care for New born (Per day),186,214
13,1,515,Incubator charges (Per day),345,397
13,1,516,Neonatal ICU charges (Per day),391,450
13,1,517,Resuscitation,184,212
13,1,518,Exchange Transfusion,265,305
13,1,519,Pneupack ventilator in Nursery (Per day),575,661
13,1,,TREATMENT PROCEDURE CARDIOVASCULAR AND CARDIAC SURGERY & INVESTIGATIONS,,
13,1,520,Atrial Septal Defect(ASD) closure,84065,98900
13,1,521,Ventricular septal defect (VSD) Closure,93415,109900
13,1,522,TOF/TAPVC/TCPC/REV/RSOV repair,127075,146136
13,1,523,BD Glenn/Left atrium myxoma,80750,95000
13,1,524,Senning/Arterial Switch Operation (ASO) with graft,109969,126464
13,1,525,Double Switch Operation (DSO),93254,107241
13,1,526,Atrioventricular(AV) canal repair,161000,185150
13,1,527,Fontan procedure,168000,193200
13,1,528,Conduit repair,168000,193200
13,1,529,Coronary Artery Bypass Graft surgery (CABG),127075,146136
13,1,530,CABG + Intra-Aortic Balloon Pump (IABP),169000,194350
14,1,531,CABG + Valve.,169000,194350
14,1,532,CABG without bypass.,140000,161000
14,1,533,Ascending aorta replacement,130000,149500
14,1,534,Double Valve Replacement (DVR),155422,178735
14,1,535,Mitral valve Replacement(MVR)/ Aortic valve Replacement(AVR),103615,119157
14,1,536,Mitral Valve repair + Aortic Valve repair,103615,119157
14,1,537,Aorta femoral bypass,52000,59800
14,1,538,Blalock-Taussig shunt (BT Shunt) / Coarctation,51980,59777
14,1,539,Pulmonary Artery Banding (PA Banding) Septostomy,51980,59777
14,1,540,Pericardectomy,42320,48668
14,1,541,"Patent ductus arteriosus (PDA), device closure",46750,55000
14,1,542,Gunshot injury,51980,59777
14,1,543,Heart transplant,276000,317400
14,1,544,Balloon coronary angioplasty/percutaneous transluminal coronary angioplasty (PTCA) / Percutaneous coronary intervention (PCI ) with Vascular closure device (VCD),78200,92000
14,1,545,Balloon coronary angioplasty/percutaneous transluminal coronary angioplasty (PTCA) / Percutaneous coronary intervention (PCI ) without Vascular closure device (VCD),71150,83725
14,1,546,Rotablation,47775,56206
14,1,547,Balloon mitral valvotomy / Percutaneous transvenous mitral commissurotomy (PTMC),77000,90700
14,1,548,Cardiac Catheterization (CATH),11510,13545
14,1,549,Aortic Arch Replacement,10350,11903
14,1,550,Aortic Dissection,12650,14548
14,1,551,Thoraco Abdominal Aneurism Repair,15000,17250
14,1,552,Embolectomy,21000,24150
14,1,553,Vascular Repair,36000,41400
14,1,554,Bentall Repair with Prosthetic Valve,30000,34500
14,1,555,Bentall Repair with Biologic Valve,127500,150000
14,1,556,Coaractation dilatation / Balloon dilatation of Aortic coarctation - including cost of Balloon,60860,71600
14,1,557,Coaractation dilatation with Stenting,18500,21275
14,1,558,Temporary cardiac pacing (TPI) Single Chamber,16320,19200
14,1,559,Temporary cardiac pacing (TPI) Dual Chamber,8160,9600
14,1,560,Permanent pacemaker implantation (PPI)- Single Chamber,27200,32000
14,1,561,Permanent pacemaker implantation- Dual Chamber,36550,43000
14,1,562,Permanent pacemaker implantation (PPI)-Biventricular,42180,49625
14,1,563,Automatic implantable cardioverter defibrillator (AICD) Single Chamber,42500,50000
14,1,564,Automatic implantable cardioverter defibrillator (AICD) Dual Chamber,44500,52350
14,1,565,Combo device implantation,50150,59000
15,1,566,Diagnostic Electrophysiological studies conventional (including catheter),56100,66000
15,1,567,Ambulatory BP monitoring,1000,1000
15,1,568,External Loop/event recording(Maximum up to 7 days),1500 First day and 1000 for subsequent days,1500 First day and 1000 for subsequent days
15,1,569,RF Ablation conventional,81600,96000
15,1,570,Radiofrequency (RF) Ablation Atrial Tachycardia/ with 3- D mapping - All inclusive.,153850,181000
15,1,571,Endomyocardial biopsy,DELETED,DELETED
15,1,572,Intra aortic balloon pump (IABP) - Including cost of Balloon,42500,50000
15,1,573,Intra vascular coils,63750,75000
15,1,574,Septostomy- Balloon,25500,30000
15,1,575,Septostomy- Blade,19550,22483
15,1,576,Aortic valve balloon dilatation (AVBD) / pulmonary valve balloon dilatation (PVBD),47940,56400
15,1,577,Digital subtraction angiography-Peripheral artery,12400,14610
15,1,578,Digital subtraction angiography- venogram,12400,14610
15,1,579,CT Guided biopsy,1265,1455
15,1,580,Sinogram,863,992
15,1,581,Peripheral Angioplasty with VCD,46750,55500
15,1,582,Peripheral Angioplasty without VCD,11500,13225
15,1,583,Renal Angioplasty,46750,55000
15,1,584,Intravascular ultrasound (IVUS),50000,50000
15,1,585,Fractional flow reserve (FFR) Inclusive of cost of wire,30000,30000
15,1,586,Holter analysis,2125,2500
15,1,587,Aortic stent grafting for aortic aneurysm,78500,90275
15,1,588,Inferior Vena Cava (IVC) filter implantation (Cost Of filter extra),25500,30000
15,1,589,ASD/VSD/PDA device closure(DELETED W.E.F 19/12/2023),DELETED,DELETED
15,1,590,Electrocardiogram (ECG),150,175
15,1,591,Head-up tilt test (HUTT),3400,4000
15,1,592,2D Echocardiography,1255,1475
15,1,593,3D echocardiography,1275,1485
15,1,594,Fetal Echo,1360,1600
15,1,595,2D Transesophageal Echocardiography (TEE),1403,1650
15,1,596,3D Transesophageal Echocardiography (TEE),1403,1650
15,1,597,Stress Echo- Exercise,2040,2400
15,1,598,Stress Echo- Pharmacological / D STRESS ECHO,2550,3000
15,1,599,Stress Myocardial Perfusion Imaging (MPI)- Exercise,7650,9000
15,1,600,Stress Myocardial Perfusion Imaging (MPI) - Pharmacological,7650,9000
15,1,601,Coronary Angiography,11240,13225
15,1,602,CT coronary angiography,6030,6935
16,1,603,Cardiac CT scan,2272,2613
16,1,604,Cardiac MRI,6800,8000
16,1,605,Stress Cardiac MRI,3000,3450
16,1,606,MR angiography.,5500,6325
16,1,607,Cardiac PET,1500,1725
16,1,608,Pericardiocentesis,8500,10000
16,1,609,Other Major Surgery,20000,23000
16,1,610,Other Minor Surgery,4250,5000
16,1,,TREATMENT PROCEDURE OBSTETRICS AND GYNAECOLOGY,,
16,1,611,Normal delivery with or without Episiotomy & P. repair,8000,9200
16,1,612,vacuum delivery,8625,9919
16,1,613,Forceps Delivery,9200,10580
16,1,614,Cesarean Section(CS),14050,16158
16,1,615,Cesarean Hysterectomy,18975,21821
16,1,616,Rupture Uterus closure & repair with Tubal Ligation,17250,19838
16,1,617,Perforation of Uterus after D/E Laparotomy & Closure,13800,15870
16,1,618,Laparotomy for Ectopic pregnancy,13800,15870
16,1,619,Laparotomy-peritonitis Lavage and Drainage,11500,13225
16,1,620,Salphingo-Oophorectomy/ Oophorectomy Laparoscopic,10000,11500
16,1,621,Ovarian Cystectomy-laparoscopic.,10350,11903
16,1,622,Ovarian Cystectomy -laparotomy.,13800,15870
16,1,623,Salpingo-Oophorectomy-laparotomy,11520,13248
16,1,624,Laparoscopic Broad Ligament Hematoma Drainage with repair,6900,7935
16,1,625,Exploration of perineal Haematoma & Repair,8000,9200
16,1,626,Exploration of abdominal Haematoma (after laparotomy + LSCS),8050,9258
16,1,627,Manual Removal of Placenta,3450,3968
16,1,628,Examination under anesthesia (EUA),1000,1150
16,1,629,Burst-abdomen Repair,10000,11500
16,1,630,Gaping Perineal Wound Secondary Suturing,1656,1904
16,1,631,Gaping abdominal wound Secondary Suturing,3450,3968
16,1,632,Complete perineal tear-repair,2128,2447
16,1,633,Exploration of PPH-tear repair,3500,4025
16,1,634,Suction evacuation vesicular mole,5000,5750
16,1,635,Suction evacuation Missed abortion/ incomplete abortion,5175,5951
16,1,636,Colpotomy,3450,3968
16,1,637,Repair of post-coital tear/ perineal injury,3508,4034
16,1,638,Excision of urethral caruncle,3450,3968
16,1,639,Shirodhkar/ McDonald stitch,3220,3703
16,1,640,Abdominal Hysterectomy with or without salpingo- oophorectomy,17250,19838
16,1,641,Non-descent Vaginal Hysterectomy (NDVH),17250,19838
16,1,642,Vaginal Hysterectomy with repairs (UV Prolapse),17250,19838
16,1,643,Myomectomy -laparotomy,14000,16100
17,1,644,Myomectomy -laparoscopic,6325,7274
17,1,645,Vaginoplasty,14950,17193
17,1,646,Vulvectomy -Simple,9200,10580
17,1,647,Vulvectomy-Radical,9200,10580
17,1,648,Rectovaginal Fistula (RVF) Repair,18975,21821
17,1,649,Manchester Operation,15000,17250
17,1,650,Shirodkar’s sling Operation or other sling operations for prolapse uterus,3450,3968
17,1,651,Laparoscopic sling operations for prolapse uterus,28000,32200
17,1,652,Diagnostic Curettage,2484,2857
17,1,653,Cervical Biopsy,1800,2070
17,1,654,Polypectomy,1518,1746
17,1,655,Other-Minor Operation Endometrial,2300,2645
17,1,656,Excision Vaginal Cyst/Bartholin Cyst,3450,3968
17,1,657,Excision Vaginal Septum,4600,5290
17,1,658,Laparoscopy -Diagnostic with chromopertubation and or adhesiolysis and drilling,4025,4629
17,1,659,Laparoscopy Sterilization,3450,3968
17,1,660,Laparoscopically Assisted Vaginal Hysterectomy (LAVH),22719,26126
17,1,661,Balloon Temponade for Post Partum Haemorrhage (PPH),2800,3220
17,1,662,Total laparoscopic hysterectomy,25243,29029
17,1,663,Laparoscopic treatment of Ectopic pregnancy- salpingectomy/salpingostomy conservative,9775,11241
17,1,664,Conisation of cervix,4025,4629
17,1,665,Trachelectomy of cervix for early CA cervix,5500,6325
17,1,666,Hysteroscopic cannulation,2875,3306
17,1,667,Laparotomy recannalization of Fallopian tubes- (Tubuloplasty),22425,25789
17,1,668,Laparoscopic recannalization of Fallopian tubes- (Tubuloplasty),19500,22425
17,1,669,Colposcopy,958,1102
17,1,670,Inversion of Uterus – Vaginal Reposition,2500,2875
17,1,671,Inversion of Uterus – Abdominal Reposition,2500,2875
17,1,672,Laparoscopic Vesicovaginal Fistula (VVF) Repair,28000,32200
17,1,673,Abdominal Vesicovaginal Fistula (VVF) Repair,28000,32200
17,1,674,Vaginal Vesicovaginal Fistula (VVF) Repair,25200,28980
17,1,675,Interventional Ultrasonography- Chorionic villus sampling (CVS),880,1012
17,1,676,Amniocentesis,880,1012
17,1,677,Karyotyping,800,920
17,1,678,Thermal balloon ablation.,11500,13225
17,1,679,Ultrasonographic myolysis,10293,11837
17,1,680,Vaginal Myomectomy,10000,11500
17,1,681,Intra Uterine Inseminition,920,1058
17,1,682,Intracytoplasmic sperm injection (ICSI),11500,13225
18,1,683,Laparotomy abdominal sacro-colpopexy,15000,17250
18,1,684,Vaginal Colpopexy,22000,25300
18,1,685,Laparoscopic abdominal sacro-colpopexy,20000,23000
18,1,686,Laparotomy pelvic Lymphadenectomy,1200,1380
18,1,687,Laparoscopic pelvic Lymphadenectomy,3500,4025
18,1,688,Endometrial aspiration cytology/biopsy,570,656
18,1,689,Transvaginal sonography (TVS for Follicular monitioring /aspiration),460,529
18,1,690,laparoscopic treatment for stress incontinence,15000,17250
18,1,691,Transvaginal tapes for Stress incontinence,15000,17250
18,1,692,trans-obturator tapes for Stress incontinence,12000,13800
18,1,693,Interventional radiographic arterial embolization,18000,20700
18,1,694,Diagnostic cystoscopy,2875,3306
18,1,695,Staging laparotomy surgery for Carcinoma Ovary,6325,7274
18,1,696,Internal Iliac ligation,3393,3902
18,1,697,stepwise devascularisation,9200,10580
18,1,698,Assisted breech delivery,10925,12564
18,1,699,Intra-uterine fetal blood transfusion,19148,22019
18,1,700,Hysteroscopy Transcervical Resection of Endometrium (TCRE),8500,9775
18,1,701,Hysteroscopy Removal of Intra-uterine Contraceptive Device (IUCD),7500,8625
18,1,702,Hysteroscopy Removal of Septum,11000,12650
18,1,703,Hysteroscopy Diagnostic,7500,8625
18,1,704,Radical Hysterectomy for Cancer cervix with pelvic lymphadenectomy,8500,9775
18,1,705,Radical Hysterectomy for Cancer endometrium extending to cervix with pelvic and para aortic lymphadenectomy,8500,9775
18,1,706,Sterilization Post partum (minilap),3750,4313
18,1,707,Sterilization interval (minilap),3750,4313
18,1,708,Ultrasonography Level II scan/Anomaly Scan,1700,2000
18,1,709,Fetal nuchal Translucency,300,345
18,1,710,USG Colour Doppler Pregnency/ Fetal Doppler/ Umbical Doppler/ Uterine Vessel Doppler,1425,1675
18,1,711,Medical Termination of Pregnancy (MTP)- 1st Trimester,3000,3450
18,1,712,Medical Termination of Pregnancy (MTP) - 2nd Trimester,4370,5026
18,1,713,Quadruple test,2000,2300
18,1,714,Biophysical score,600,690
18,1,715,Other Major Surgery,25200,28980
18,1,716,Other Minor Surgery,5000,5750
18,1,,TREATMENT PROCEDURE NEPHROLOGY AND UROLOGY,,
18,1,717,Partial Nephrectomy -open,16215,18647
18,1,718,Partial Nephrectomy-Laparoscopic/endoscopic,14490,16664
18,1,719,Nephrolithomy -open,12000,13800
18,1,720,Nephrolithomy -Laparoscopic/endoscopic,14000,16100
19,1,721,Pyelolithotomy-open,13000,14950
19,1,722,Pyelolithotomy -Laparoscopic/endoscopic,10580,12167
19,1,723,Operations for Hydronephrosis -pyeloplasty open,18400,21160
19,1,724,Operations for Hydronephrosis -pyeloplasty Lap/endoscopic,19000,21850
19,1,725,Operations for Hydronephrosis Endopyelotomy antegrade,20000,23000
19,1,726,Operations for Hydronephrosis Endoplyelotomy retrograde,20000,23000
19,1,727,Operations for Hydronephrosis -ureterocalicostomy,18000,20700
19,1,728,Operations for Hydronephrosis-Ileal ureter,18000,20700
19,1,729,Open Drainage of Perinephric Abscess,8000,9200
19,1,730,Percutaneous Drainage of Perinephric Abscess -Ultrasound guided,5750,5000
19,1,731,Cavernostomy,9775,11500
19,1,732,Operations for Cyst of the Kidney -open,11960,13754
19,1,733,Operations for Cyst of the Kidney -Lap/endoscopic,14030,16135
19,1,734,Ureterolithotomy -open,13248,15235
19,1,735,Ureterolithotomy-Lap/Endoscopic,10000,11500
19,1,736,Nephroureterectomy open,16100,18515
19,1,737,Nephroureterectomy -Lap/Endoscopic,16100,18515
19,1,738,Operations for Ureter for -Double Ureters,19000,21850
19,1,739,Operations for Ureter -for Ectopia of Single Ureter,18000,20700
19,1,740,Operations for Vesicoureteric Reflux (VUR) -Open,18000,20700
19,1,741,Operations for Vesicoureteric Reflux (VUR)-Lap/Endoscopic,18000,20700
19,1,742,Operations for Vesicoureteric Reflux (VUR)/ Urinary incontinence with bulking agents,20700,23805
19,1,743,Ureterostomy - Cutaneous,12000,13800
19,1,744,Uretero-Colic anastomosis,16000,18400
19,1,745,Formation of an Ileal Conduit,17250,19838
19,1,746,Ureteric Catheterisation,8278,10950
19,1,747,Biopsy of Bladder (Cystoscopic),2300,2645
19,1,748,Cysto-Litholapaxy,10925,12564
19,1,749,Operations for Injuries of the Bladder,10000,11500
19,1,750,Suprapubic Drainage (Cystostomy/vesicostomy),6000,6900
19,1,751,Simple Cystectomy,17250,19838
19,1,752,Diverticulectomy -open,16000,18400
19,1,753,Diverticulectomy- Lap/Endoscopic,18400,21160
19,1,754,Diverticulectomy -Endoscopic incision of neck,1725,1984
19,1,755,Augmentation Cystoplasty,6670,7671
19,1,756,Operations for Exstrophy of the Bladder- Single stage repair,22300,25645
19,1,757,Operations for Exstrophy of the Bladder- Multistage repair,20815,23937
19,1,758,Operations for Exstrophy of the Bladder- simple cystectomy with urinary diversion,22500,25875
19,1,759,Repair of Ureterocoel -Open,13800,15870
19,1,760,Repair of Ureterocoel -Lap/Endoscopic,14375,16531
19,1,761,Repair of Ureterocoel -Endoscopic incision,13000,14950
19,1,762,Open Suprapubic Prostatectomy,20700,23805
20,1,763,Open Retropubic Prostatectomy,20125,23144
20,1,764,Transurethral Resection of Prostate (TURP),18630,21425
20,1,765,Urethroscopy/ Cystopanendoscopy,4600,5290
20,1,766,Internal urethrotomy -optical,5750,6613
20,1,767,Internal urethrotomy -Core through urethroplasty,11040,12696
20,1,768,Urethral Reconstruction -End to end ansatamosis,3450,3968
20,1,769,Urethral Reconstruction - substitution urethroplasty (Transpubic urethroplasty),19550,22483
20,1,770,Abdomino Perineal urethroplasty,14000,16100
20,1,771,Posterior Urethral Valve fulguration.,11270,12961
20,1,772,Operations for Incontinence of Urine - Male -Open,17250,19838
20,1,773,Operations for Incontinence of Urine - Male -Sling,18400,21160
20,1,774,Operations for Incontinence of Urine - Male-Bulking agent,19435,22350
20,1,775,Operations for Incontinence of Urine - Female -Open,17250,19838
20,1,776,Operations for Incontinence of Urine - Female-Sling,18400,21160
20,1,777,Operations for Incontinence of Urine - Female-Bulking agent,19435,22350
20,1,778,Reduction of Paraphimosis,1725,1984
20,1,779,Circumcision,3000,3450
20,1,780,Meatotomy,2346,2698
20,1,781,Meatoplasty,3220,3703
20,1,782,Operations for Hypospadias + Chordee Correction,9200,10580
20,1,783,Operations for Hypospadias - Second Stage,15000,17250
20,1,784,Operations for Hypospadias - One Stage Repair,9200,10580
20,1,785,Operations for Crippled Hypospadias,11500,13225
20,1,786,Operations for Epispadias _primary repair,12593,14482
20,1,787,Operations for Epispadias-crippled epispadias,11385,13093
20,1,788,Partial Amputation of the Penis,10764,12379
20,1,789,Total amputation of the Penis,12000,13800
20,1,790,Orchidectomy-Simple,9775,11241
20,1,791,Orchidectomy -Radical,12075,13886
20,1,792,Post Radical Orchidectomy retroperitoneal lymph node dissection.,14000,16100
20,1,793,Epididymectomy,15938,18750
20,1,794,Adreneclectomy Unilateral/Bilateral for Tumour/For Carcinoma- Open,25300,29095
20,1,795,Adreneclectomy Unilateral/Bilateral for Tumour/For Carcinoma - Lap/Endoscopic,14375,16531
20,1,796,Operations for Hydrocele - Unilateral,5865,6745
20,1,797,Operations for Hydrocele - Bilateral,8556,9839
20,1,798,Operation for Torsion of Testis,11500,13225
20,1,799,Micro-surgical Vasovasostomy /Vaso epidedymal ansatamosis .,11040,12696
20,1,800,Operations for Varicocele Unilateral-Microsurgical,7705,8861
20,1,801,Operations for Varicocele Palomo’s Unilateral - Lap,9200,10580
20,1,802,Operations for Varicocele Bilateral --Microsurgical,12650,14548
21,1,803,Operations for Varicocele Bilateral – Lap/ Palomo,14950,17193
21,1,804,Block Dissection of ilio-inguinal Nodes - One Side (For Ca- Penis),6325,7274
21,1,805,Block Dissection of ilio-inguinal Nodes -Both Sides (For Ca- Penis),23000,26450
21,1,806,Excision of Filarial Scrotum,11500,13225
21,1,807,Kidney Transplantation (related),200000,230000
21,1,808,Kidney Transplantation (Spousal/ unrelated) Including immunosuppressant therapy,300000,345000
21,1,809,ABO incompatible Transplantation,441000,507150
21,1,810,Swap Transplantation,349200,401580
21,1,811,Kidney Transplant Graft Nephrectomy,53550,63000
21,1,812,Donor Nephrectomy (open),28750,33063
21,1,813,Donor Nephrectomy (Laparoscopic),46000,52900
21,1,814,Cadaver Transplantation,83300,95795
21,1,815,Kidney Transplant with Native Kidney Nephrectomy (Related)/ Unilateral,28000,32200
21,1,816,Kidney Transplant with Native Kidney Nephrectomy (Related)/ Bilateral,85000,97750
21,1,817,Kidney Transplant with Native Kidney Nephrectomy (Spousal/ Unrelated) Unilateral,85000,97750
21,1,818,Kidney Transplant with Native Kidney Nephrectomy (Spousal/ Unrelated) Bilateral,85000,97750
21,1,819,Post-Transplant Collection drainage for Lymphocele (open),6800,8000
21,1,820,Post-Transplant Collection drainage for Lymphocele (percutaneous),6800,8000
21,1,821,Post-Transplant Collection drainage for Lymphocele (Laparoscopic),7650,9000
21,1,822,Arteriovenous Fistula for Haemodialysis,2070,2381
21,1,823,Arteriovenous Shunt for Haemodialysis,3150,3623
21,1,824,Jugular Catheterization for Haemodialysis,1500,1725
21,1,825,Subclavian Catheterization for Haemodialysis,2250,2588
21,1,826,One sided (single Lumen) Femoral Catheterization for Haemodialysis,1000,1150
21,1,827,Bilateral (single Lumen) Femoral Catheterization for Haemodialysis,1500,1725
21,1,828,Double Lumen Femoral Catheterization for Haemodialysis,1850,2128
21,1,829,Permcath Insertion,2800,3220
21,1,830,Arterio venous Prosthetic Graft,1850,2128
21,1,831,Single lumen Jugular Catheterization,1500,1725
21,1,832,Single lumen Subclavian Catheterization,1700,2000
21,1,833,Plasma Exchange/ Plasmapheresis,1725,1984
21,1,834,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Open method,3500,4025
22,1,835,Continuous Ambulatory Peritoneal Dialysis (CAPD) catheter insertion- Schlendinger/ Seldinger method,3500,4025
22,1,836,Sustained low efficiency haemodialysis / hemodialysis,1250,1438
22,1,837,Continuous Veno venous/Arteriovenous Haemofilteration /Hemofilteration,2025,2329
22,1,838,Haemodialysis / Hemodialysis for Sero negative cases,1400,1610
22,1,839,Haemodialysis / Hemodialysis for Sero Positive cases,1650,1898
22,1,840,Acute Peritoneal Dialysis,1450,1668
22,1,841,Fistulogram for Arteriovenous Fistula,2500,2875
22,1,842,Ultrasound guided Kidney Bipsy,850,978
22,1,843,Fistula stenosis dilation,2700,3105
22,1,844,Slow continuous Ultrafilteration,2250,2588
22,1,845,Percutaneous Nephrolithotomy (PCNL) - Unilateral,20000,23000
22,1,846,Percutaneous Nephrolithotomy (PCNL) - Bilateral,25000,28750
22,1,847,Endoscopic Bulking agent Inject,4500,5175
22,1,848,Testicular Biopsy,1955,2248
22,1,849,Radical Nephrectomy -Open,17250,19838
22,1,850,Radical Nephrectomy -Lap/Endoscopic,20700,23805
22,1,851,Radical Nephrectomy plus IV thrombus,23000,26450
22,1,852,Radical Nephrectomy plus IV thrombus plus cardiac bypass.,23000,26450
22,1,853,Vesicovaginal Fistula (VVF) Repair (Open),16000,18400
22,1,854,Vesicovaginal Fistula (VVF) Repair (Laparoscopic),22000,25300
22,1,855,Radical Cystectomy -Ileal conduit,17000,20000
22,1,856,Radical Cystectomy - continent diversion.,15000,17250
22,1,857,Radical Cystectomy – Neo bladder,18500,21275
22,1,858,Nephrectomy Simple -Open,10074,11585
22,1,859,Nephrectomy Simple-lap/Endoscopic,12593,14482
22,1,860,Nephrostomy -Open,10000,11500
22,1,861,Nephrostomy -Lap/Endoscopic,10704,12593
22,1,862,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ ureterocele (open),10494,12068
22,1,863,Ureteric Reimplant for Megaureter/Vesicoureteric reflux/ ureterocele (Laparoscopic),10494,12068
22,1,864,Partial Cystectomy,13800,15870
22,1,865,Transurethral Resection of Prostate (TURP) & Transurethral Resection of Bladder Tumour (TURBT),17250,19838
22,1,866,Transurethral Resection of Prostate (TURP) with Cystolithotripsy,17000,19550
22,1,867,Closure of Urethral Fistula,11000,12650
22,1,868,Orchidopexy - Unilateral -Open,9867,11347
22,1,869,Orchidopexy - Unilateral- Lap/Endoscopic,12334,14184
22,1,870,Orchidopexy - Bilateral -Open,12282,14124
22,1,871,Orchidopexy - Bilateral -Lap/Endoscopic,14500,16675
22,1,872,Cystolithotomy -Suprapubic,9775,11241
22,1,873,Endoscopic Removal of Stone in Bladder,3450,3968
23,1,874,Resection Bladder Neck Endoscopic /Bladder neck incision/transurethral incision on prostrate,10925,12564
23,1,875,Ureteroscopic Surgery,10350,11903
23,1,876,Urethroplasty 1st Stage,10925,12564
23,1,877,Scrotal Exploration,8556,9839
23,1,878,Perineal Urethrostomy,4715,5422
23,1,879,Dilatation of Stricture Urethra under G.A.,2000,2300
23,1,880,Dilatation of Stricture Urethra under LA,1725,1984
23,1,881,Laparoscopic Nephrectomy (Select CGHS rate Code 508 for approved rate),33350,38353
23,1,882,Laparoscopic partial Nephrectomy,10000,11500
23,1,883,Laparoscopic pyelolithotomy,12650,14548
23,1,884,Laparoscopic Pyeloplasty,9775,11241
23,1,885,Laparoscopic surgery for Renal cyst,9775,11241
23,1,886,Laparoscopic ureterolithotomy,11500,13225
23,1,887,Laparoscopic Nephroureterectomy,11903,13688
23,1,888,Extracorporeal Shock Wave Lithotripsy (ESWL),19550,22483
23,1,889,Uroflow Study (Uroflometry),420,483
23,1,890,Urodynamic Study (Cystometry),450,518
23,1,891,Cystoscopy with Retrograde Catheter -Unilateral /RGP,2803,3223
23,1,892,Cystoscopy with Retrograde Catheter - Bilateral /RGP,4208,4950
23,1,893,Cystoscopy with Bladder Biopsy (Cold Cup Biopsy),3381,3888
23,1,894,Voiding-cysto-urethrogram and retrograde urethrogram (Nephrostogram),414,476
23,1,895,Radical prostatectomy-Open,17825,20499
23,1,896,Radical prostatectomy-Laparoscopic,20125,23144
23,1,897,Radical prostatectomy- Robotic (Robotic Partial Nephrectomy),20125,23144
23,1,898,Holmium YAG Prostate Surgery,15000,17250
23,1,899,Holmium YAG Optical Internal Urethrotomy (OIU),4600,5290
23,1,900,Holmium YAG Core through internal Urethrotomy,15525,17854
23,1,901,Holmium YAG Stone Lithotripsy,10200,12000
23,1,902,Green Light laser for prostate,17250,19838
23,1,903,Retrograde Intrarenal Surgery (RIRS)/ Flexible Ureteroscopy,6800,7820
23,1,904,Microscopic Vaso-Epididymal Anastomosis (VEA)/ Vasovasostomy (reversal of vasectomy for Infertility treatment) (Select CGHS rate code 799 for approved rate),13500,15525
23,1,905,Cystoscopic Botulinum Toxin Injection ( Over active bladder/ Neurogenic bladder),6800,7820
23,1,906,Peyronie’s disease – Plaque excision with grafting,3400,4000
23,1,907,High Intensity Focus Ultrasound (HIFU) (Robotic) for Carcinoma prostrate and renal cell carcinoma,4600,5290
23,1,908,Prosthetic surgery for urinary incontinence,2300,2645
23,1,909,Transrectal Ultrasound (TRUS) guided prostate biopsy,575,661
23,1,910,Ultrasound Guided Percutaneous Nephrostomy (PCN),720,828
24,1,911,Other Major Surgery,15000,17250
24,1,912,Other Minor Surgery,6800,7820
24,1,,TREATMENT PROCEDURE NEURO-SURGERY,,
24,1,913,Craniotomy and Evacuation of Haematoma -Subdural,50715,58322
24,1,914,Craniotomy and Evacuation of Haematoma -Extradural,50000,57500
24,1,915,Evacuation /Excision of Brain Abscess by craniotomy,40000,46000
24,1,916,Excision of Lobe (Frontal Temporal Cerebellum etc.),41000,47150
24,1,917,Excision of Brain Tumours -Supratentorial,39123,44991
24,1,918,Excision of Brain Tumours -Infratentorial,45000,51750
24,1,919,Surgery of spinal Cord Tumours,45000,51750
